"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@jwoobearie Here's your cloud! If you're looking for gift ideas, Cloud Bot recommends this: https://t.co/i2ev4WJZmS https://t.co/vEpDs7MmeV",FALSE,0,"jwoobearie",2020-03-08 01:57:31,FALSE,"1236470979301441536","1236471073991831552","1150756419278446593","<a href=\"https://mcdonnell.io\" rel=\"nofollow\">TweetHobbyist</a>","TwitCloudBot",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:31,FALSE,NA,"1236471073287348224",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","bunnijpg",7729,TRUE,FALSE,NA,NA
"RT @OpIndia_com: Pulwama attack: NIA reveals arrested terrorist Waiz ul Islam bought chemicals from Amazon to make bombs at the direction o…",FALSE,0,NA,2020-03-08 01:57:30,FALSE,NA,"1236471069059342337",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fsrathore",50,TRUE,FALSE,NA,NA
"RT @EichinChangLim: Follow Author
Larry Landgraf  at riverrmann 
#Read INTO SPRING
#Sequel INTO AUTUMN
https://t.co/MQVLvj0Hgf … https://t.…",FALSE,0,NA,2020-03-08 01:57:29,FALSE,NA,"1236471067377467392",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","dajc_thoughts",2,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:28,FALSE,NA,"1236471062503833601",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sinfulfemmefat1",7729,TRUE,FALSE,NA,NA
"RT @awscloud: A match made in incident ticket heaven: PagerDuty &amp; Amazon EventBridge. @jbesw shows that it only takes seven minutes &amp; minim…",FALSE,0,NA,2020-03-08 01:57:27,FALSE,NA,"1236471060435959808",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Rosenchild",19,TRUE,FALSE,NA,NA
"All the major retailers need to halt panic buying and limit the amount of products such as hand sanitizers and othe… https://t.co/X1XObgd9f8",FALSE,0,NA,2020-03-08 01:57:27,TRUE,NA,"1236471060322832384",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","IFlashy",0,FALSE,FALSE,NA,NA
"@lclementi Via amazon",FALSE,0,"mikecvet",2020-03-08 01:57:27,FALSE,"1236470982547652609","1236471059966070785","156417821","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mikecvet",0,FALSE,FALSE,NA,NA
"RT @dragonblogger: James, Nate and I all use the aVerMedia Live Gamer Portable 2 when capturing console gameplay for streaming https://t.co…",FALSE,0,NA,2020-03-08 01:57:27,FALSE,NA,"1236471058862977025",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","SamPerk25246117",790,TRUE,FALSE,NA,NA
"RT @CourthouseNews: Federal Judge Sides With Amazon, Orders Pentagon to Halt Work on JEDI https://t.co/x4LHINZoYC @JonParton_ https://t.co/…",FALSE,0,NA,2020-03-08 01:57:27,FALSE,NA,"1236471058821189632",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","VedehiMajumdar",30,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:27,FALSE,NA,"1236471056468189184",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Schocolat3",7729,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:26,FALSE,NA,"1236471056212393984",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CHOCOJEFF7",3000,TRUE,FALSE,NA,NA
"Dear Amazon. Thank you for relieving me of the funds needed to purchase a case of gater ade that was on sale with s… https://t.co/5bQLYJzXzt",FALSE,0,NA,2020-03-08 01:57:26,TRUE,NA,"1236471052835979266",NA,"<a href=\"https://twblue.es\" rel=\"nofollow\">TW Blue</a>","1InsaneAtheist",0,FALSE,FALSE,NA,NA
"5 Things Every Veteran Needs to Know ...

\"A great resource for every Veteran &amp; family member!\"

<U+2611> Proceeds from sa… https://t.co/JVfjUC2KnI",FALSE,1,NA,2020-03-08 01:57:25,TRUE,NA,"1236471049182679046",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","VeteransLawCtr",1,FALSE,FALSE,NA,NA
"RT @SamBerretti: #SaturdayMorning #SaturdayThoughts :: SignsYouHaveScrewedUp
Never, never, never take the niece of an assassin!
An #AvidRea…",FALSE,0,NA,2020-03-08 01:57:24,FALSE,NA,"1236471047496458242",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sak_stories",10,TRUE,FALSE,NA,NA
"RT @awscloud: Use aws:CalledVia to define when services can access resources in other services, such as allowing IAM users and roles to cre…",FALSE,0,NA,2020-03-08 01:57:24,FALSE,NA,"1236471046817095680",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Rosenchild",20,TRUE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:57:24,FALSE,NA,"1236471045478993922",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sarahxcarrierx",55910,TRUE,FALSE,NA,NA
"RT @PrimeVideo: Evil be damned. #HuntersTV is now on Amazon Prime Video. https://t.co/Oxd4LO8LWp",FALSE,0,NA,2020-03-08 01:57:22,FALSE,NA,"1236471036662734849",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","trudypippin",24,TRUE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:57:21,FALSE,NA,"1236471034028711936",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DrfeelgoodNj",55910,TRUE,FALSE,NA,NA
"wow, Undone on Amazon Prime is trippy af",FALSE,0,NA,2020-03-08 01:57:21,FALSE,NA,"1236471033676402688",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eddiefu",0,FALSE,FALSE,NA,NA
"RT @awscloud: Want to use CodeBuild to mount an Amazon EFS file system &amp; build a Java application to it? https://t.co/qFesB3pjI6 https://t.…",FALSE,0,NA,2020-03-08 01:57:20,FALSE,NA,"1236471031021346816",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Rosenchild",14,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:20,FALSE,NA,"1236471029490483206",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","xandernetwork",3000,TRUE,FALSE,NA,NA
"RT @vbenchley: The hunters have become the hunted @vbenchley My #NewRelease is available for preorder at https://t.co/9OFgMoeNWU A #mystery…",FALSE,0,NA,2020-03-08 01:57:19,FALSE,NA,"1236471026399080448",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sak_stories",10,TRUE,FALSE,NA,NA
"Review | ‘Saint X’ is more than the story of a missing girl. It’s a story about why such stories fascinate us. - Sa… https://t.co/2yZlEmJPOy",FALSE,0,NA,2020-03-08 01:57:19,TRUE,NA,"1236471024020938752",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","bigtickHK",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:19,FALSE,NA,"1236471022897057792",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","queenmehlhorn_",7729,TRUE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:57:19,FALSE,NA,"1236471022783574017",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dindaparamitaaa",55910,TRUE,FALSE,NA,NA
"Fuck. Ya! #Canada  https://t.co/xoa6kTOmB7",FALSE,0,NA,2020-03-08 01:57:16,FALSE,NA,"1236471011710660608",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","chief_joe500",0,FALSE,FALSE,NA,NA
"In which case, you should definitely pop over to https://t.co/bnDe9REgnb stat. :-) Or at least tell someone about i… https://t.co/b5A6qBklgN",FALSE,0,NA,2020-03-08 01:57:16,TRUE,NA,"1236471011257618432",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","CordairGallery",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:16,FALSE,NA,"1236471010288898048",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","madoneebot",7729,TRUE,FALSE,NA,NA
"RT @WeinsteinEdu: Kids are way more than their behaviors. Kids can also read how we feel about them. Give them a fresh start daily!
#Hackin…",FALSE,0,NA,2020-03-08 01:57:15,FALSE,NA,"1236471009940836352",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MrJacksonRLHS",84,TRUE,FALSE,NA,NA
"THE MEGAN SERIES v18 'Megan and the Womens' Institute Cookery Competition'. Megan's mother wants to enter a… https://t.co/EtOYHS0m1y",FALSE,1,NA,2020-03-08 01:57:14,TRUE,NA,"1236471003712290822",NA,"<a href=\"https://www.socialjukebox.com\" rel=\"nofollow\">The Social Jukebox</a>","Megan_and_Grrr",2,FALSE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:57:14,FALSE,NA,"1236471003414315010",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","pinacol4da",55910,TRUE,FALSE,NA,NA
"I give it 30 years before amazon has a stake in every US market",FALSE,0,NA,2020-03-08 01:57:12,FALSE,NA,"1236470997097873409",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","realpaulyshorr",0,FALSE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:12,FALSE,NA,"1236470995927453696",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","JohnDManion1",3000,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470993071325184",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","jurz89",3000,TRUE,FALSE,NA,NA
"RT @mmotricks: Join This Giveaway For a Chance To Win a 100$ Amazon Gift Card! &gt; https://t.co/p5FXDGdCWD &lt;
#giveaway #MMOTRICKS #amazon #gi…",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470992593133568",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Kiki93329965",222,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470991942897664",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","caniformcorvus",7729,TRUE,FALSE,NA,NA
"50 pack of Hot Cocoa, as low as $5! 
 
 #Deal #ganga

 https://t.co/3B58W7L3vy https://t.co/6s23hS79sx",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470991682965504",NA,"<a href=\"https://cooldeal.casa\" rel=\"nofollow\">scal.club</a>","CoolDealCA",0,FALSE,FALSE,NA,NA
"RT @PrincessSaraDin: @RebTaxNoContext @RebelTaxi RebelTaxi was funny when I was a Teen Girl who just got off watching Annoying Orange on ht…",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470990374408192",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RebelTaxi",3,TRUE,FALSE,NA,NA
"RT @paul_cude: Explosive exploits &amp; unexpected danger at every turn, make for an action-packed, electrifying adventure, as heroic, #magic w…",FALSE,0,NA,2020-03-08 01:57:11,FALSE,NA,"1236470989954805762",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sak_stories",20,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:10,FALSE,NA,"1236470988457607168",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","rlariviere01",7729,TRUE,FALSE,NA,NA
"RT @markthusiast: nctzens it's gonna be a tough competition for the next week update. We need to mass stream official youtube audio tracks,…",FALSE,0,NA,2020-03-08 01:57:10,FALSE,NA,"1236470988230942720",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","batugampingg",174,TRUE,FALSE,NA,NA
"Dynoro &amp; Ina Wroldsen - Obsessed #bigtimeradio https://t.co/N76xPoatRr @Charlie_Cawood @BigTimeRadio1 @bigtime_news… https://t.co/PEA5fNPcf9",FALSE,0,NA,2020-03-08 01:57:09,TRUE,NA,"1236470983197949952",NA,"<a href=\"https://radio.co\" rel=\"nofollow\">Radio.co now playing</a>","Charlie_Cawood",0,FALSE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:09,FALSE,NA,"1236470981415391233",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","noah_korth",3000,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:08,FALSE,NA,"1236470978814803968",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TENEBRlSM",7729,TRUE,FALSE,NA,NA
"Understanding the timeless values of being an American soldier &amp; Veteran <U+2B50><U+0001F1FA><U+0001F1F8><U+2B50>

\"The Rough Riders\" by Theodore Roose… https://t.co/fwDzjqrzhv",FALSE,1,NA,2020-03-08 01:57:08,TRUE,NA,"1236470977430794240",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","VeteransLawCtr",1,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:06,FALSE,NA,"1236470971336257536",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nathanspclife",7729,TRUE,FALSE,NA,NA
"RT @tracesofswift: my cat got surgery and she kept tearing off her surgical cone so we got her a cone from amazon that’s a piece of bread h…",FALSE,0,NA,2020-03-08 01:57:06,FALSE,NA,"1236470970233298944",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","dab7stan",55910,TRUE,FALSE,NA,NA
"RT @solmullersch: Please #RT  my book, A Click That Changed My Life, TRUE STORY #IARTG She is in for the biggest surprise of her life #Love…",FALSE,0,NA,2020-03-08 01:57:06,FALSE,NA,"1236470970153463808",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sak_stories",6518,TRUE,FALSE,NA,NA
"50 pack of Hot Cocoa, as low as $5! 
 
https://t.co/Ui113W7Tn3 https://t.co/8kyh1OaL2H",FALSE,0,NA,2020-03-08 01:57:05,FALSE,NA,"1236470967888687104",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","overtimedeals",0,FALSE,FALSE,NA,NA
"#NowPlaying Pressure by James Vickery and SG Lewis #listen at https://t.co/VpnQNUIxMJ &amp; https://t.co/O2PeOxhBNQ… https://t.co/dmaXQ0ZnxU",FALSE,0,NA,2020-03-08 01:57:05,TRUE,NA,"1236470966923997190",NA,"<a href=\"http://www.twitterautopost.com\" rel=\"nofollow\">Twitter Auto Post - @HotHitsUK24</a>","HotHitsUK247",0,FALSE,FALSE,NA,NA
"HURRY!!!!

4 pounds of Optimum Nutrition Protein / Casein for as little as $26!!

-coupon on page… https://t.co/UFDiXTK0Nz",FALSE,0,NA,2020-03-08 01:57:05,TRUE,NA,"1236470966580019202",NA,"<a href=\"https://www.twitter.com\" rel=\"nofollow\">Pluggrr</a>","pluggrr",0,FALSE,FALSE,NA,NA
"RT @WPBrandStudio: Behind the top-secret U.S. intelligence program that hired Nazi German scientists: https://t.co/DgoBSN8MnE via @hunterso…",FALSE,0,NA,2020-03-08 01:57:05,FALSE,NA,"1236470964906573825",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PixieCannibal",9,TRUE,FALSE,NA,NA
"RT @AlanCane604: Just tried to buy Ezra's book The Libranos at Chapters and it's not even in the system. So I'll order it on Amazon. But st…",FALSE,0,NA,2020-03-08 01:57:04,FALSE,NA,"1236470961802600448",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Allsport_Oracle",35,TRUE,FALSE,NA,NA
"RT @Hunchpress: An interesting read - Ceps-Log women find they are surrounded by family, neighbors and strangers who are there to help in t…",FALSE,0,NA,2020-03-08 01:57:03,FALSE,NA,"1236470959105871872",NA,"<a href=\"http://www.malliard.com\" rel=\"nofollow\">malliard</a>","italkparanormal",1,TRUE,FALSE,NA,NA
"Made By Me Paint Your Own Wooden Butterfly Magnets Only $3 From Amazon https://t.co/4uki9aK4Ni",FALSE,0,NA,2020-03-08 01:57:02,FALSE,NA,"1236470954836058112",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","KollelBudget",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:02,FALSE,NA,"1236470954332762114",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","exomabne",7729,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:02,FALSE,NA,"1236470953875582976",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PhaseStill",7729,TRUE,FALSE,NA,NA
"Amazon delivery!  They will never stop! https://t.co/lWPJz9p2Sb",FALSE,0,NA,2020-03-08 01:57:02,FALSE,NA,"1236470953296769025",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","SCTiger73",0,FALSE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:57:02,FALSE,NA,"1236470951446867968",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","balloonchickens",7729,TRUE,FALSE,NA,NA
"Get those Amazon purchases <U+0001F381>shipped faster for free 
One month #free #Amazon Prime trial
6 month <U+0001F440> free for student… https://t.co/1AEN2s00DC",FALSE,0,NA,2020-03-08 01:57:01,TRUE,NA,"1236470950755012608",NA,"<a href=\"https://cooldeal.casa\" rel=\"nofollow\">scal.club</a>","CoolDealCA",0,FALSE,FALSE,NA,NA
"RT @cameyrick1: 'A thought-provoking tale of sacrifice, honour and love, rich in historical detail.' - Amazon
#HistoricalFiction #Elizabeth…",FALSE,0,NA,2020-03-08 01:57:00,FALSE,NA,"1236470946334195715",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","HFVBT",27,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:57:00,FALSE,NA,"1236470945633783810",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jazlyn_kayla",3000,TRUE,FALSE,NA,NA
"RT @bts_bighit: Thanks @amazonmusic for your love to us<U+0001F495>  https://t.co/sqrVX1WTcW https://t.co/zetCQPLcNl",FALSE,0,NA,2020-03-08 01:57:00,FALSE,NA,"1236470943100223490",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nitaajah014",105012,TRUE,FALSE,NA,NA
"@KeiraSavage00 This is why I use amazon",FALSE,0,"KeiraSavage00",2020-03-08 01:56:59,FALSE,"1236094877760237569","1236470942211231745","2408008634","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BoogieDownTrade",0,FALSE,FALSE,NA,NA
"Someone really fucking stole my Amazon package bitch ass hoes",FALSE,0,NA,2020-03-08 01:56:58,FALSE,NA,"1236470934997012480",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","SableGonzalez",0,FALSE,FALSE,NA,NA
"And so can you!
https://t.co/vraMa3PtBy https://t.co/qZ0aGMFBob",FALSE,0,NA,2020-03-08 01:56:56,FALSE,NA,"1236470929716379648",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","BrianNiemeier",0,FALSE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:56:56,FALSE,NA,"1236470929233977344",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AmberlyJewel",3000,TRUE,FALSE,NA,NA
"RT @bigtickHK: Review | The courage and compassion of Catholic activist Dorothy Day - Dorothy Day: Dissenting Voice of the American Century…",FALSE,0,NA,2020-03-08 01:56:55,FALSE,NA,"1236470924167307264",NA,"<a href=\"http://www.grouptweet.com\" rel=\"nofollow\">GroupTweet</a>","Nblackthorne",1,TRUE,FALSE,NA,NA
"RT @bigtickHK: Review | The liberals are coming, and they’re bringing fancy coffee - The Liberal Invasion of Red State America by Kristin B…",FALSE,0,NA,2020-03-08 01:56:55,FALSE,NA,"1236470924087607297",NA,"<a href=\"http://www.grouptweet.com\" rel=\"nofollow\">GroupTweet</a>","Nblackthorne",1,TRUE,FALSE,NA,NA
"RT @SSBazinet: <U+2728>THE VAMPIRE RECLAMATION PROJECT<U+2728>
https://t.co/0AaCeCRt0M
A Vampire Redemption Tale! Five Book Series!

Guardian angels! Do…",FALSE,0,NA,2020-03-08 01:56:55,FALSE,NA,"1236470924045627397",NA,"<a href=\"http://www.grouptweet.com\" rel=\"nofollow\">GroupTweet</a>","Nblackthorne",2,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:56:55,FALSE,NA,"1236470923563274240",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","nmrbronx",3000,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:56:55,FALSE,NA,"1236470923382812674",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NSK_FROST67",3000,TRUE,FALSE,NA,NA
"RT @ai_valentin: Oh, for fuck's sake.

Alcohol prep wipes for injections are all sold out on Amazon. Because people are fucking hoarding an…",FALSE,0,NA,2020-03-08 01:56:54,FALSE,NA,"1236470921495486467",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","maggielamy",7729,TRUE,FALSE,NA,NA
"RT @ReginaPucket: Only #99
Concealed in My Heart 
A sweet romance set in the 1960’s.
Kindle https://t.co/IfrMwoB1VM

Print https://t.co/Hal…",FALSE,0,NA,2020-03-08 01:56:54,FALSE,NA,"1236470919977000960",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sak_stories",10,TRUE,FALSE,NA,NA
"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @amazon exclusive Warrior Barley Pop!     
#Funko #FunkoPop #FunkoShop…",FALSE,0,NA,2020-03-08 01:56:53,FALSE,NA,"1236470917821161473",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Shaun_NotSean",3000,TRUE,FALSE,NA,NA
"RT @yourschas: Yagate Kimi ni Naru : Saeki Sayaka ni Tsuite Vol. 3 Still Places No.1 for Best Selling in Dengeki Bunko category.
Dengeki Bu…",FALSE,0,NA,2020-03-08 01:56:53,FALSE,NA,"1236470916512657408",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","YukiBaskerville",6,TRUE,FALSE,NA,NA
"RT @EichinChangLim: Mental illness hurts! 

A suspenseful and gripping love story.
Get your copy of THE LOVELOCK

=&gt; https://t.co/bRDDvXntO…",FALSE,0,NA,2020-03-08 01:56:52,FALSE,NA,"1236470909763903488",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","dajc_thoughts",4,TRUE,FALSE,NA,NA
"@legallybae My new coffee grinder arrived from Amazon, and to accommodate it have spent the past hour swapping power strips around. How fun.",FALSE,0,"legallybae",2020-03-08 01:56:51,FALSE,"1236443880649867266","1236470907826208768","3924259581","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lesliebialler",0,FALSE,FALSE,NA,NA
